cid,contact,day,month,duration,campaign,pdays,previous,poutcome,y
C14249,cellular,14,jul,113,3,-1,0,,no
C14250,cellular,14,jul,90,2,-1,0,,no
C14254,cellular,14,jul,41,2,-1,0,,no
C14255,cellular,14,jul,221,3,-1,0,,no
C14256,cellular,14,jul,329,2,-1,0,,no
C14261,cellular,14,jul,56,2,-1,0,,no
C14263,cellular,14,jul,194,2,-1,0,,no
C14266,cellular,14,jul,53,8,-1,0,,no
C14268,cellular,14,jul,505,2,-1,0,,no
C14273,cellular,14,jul,172,3,-1,0,,no
C14281,cellular,14,jul,306,2,-1,0,,no
C14295,cellular,14,jul,105,3,-1,0,,no
C14296,telephone,14,jul,214,3,-1,0,,no
C14297,cellular,14,jul,189,3,-1,0,,no
C14302,cellular,14,jul,137,3,-1,0,,no
C14303,cellular,14,jul,333,2,-1,0,,no
C14309,cellular,14,jul,84,3,-1,0,,no
C14311,cellular,14,jul,226,4,-1,0,,no
C14313,cellular,14,jul,80,3,-1,0,,no
C14314,cellular,14,jul,187,3,-1,0,,no
C14318,cellular,14,jul,460,3,-1,0,,no
C14319,cellular,14,jul,247,2,-1,0,,no
C14320,cellular,14,jul,1153,3,-1,0,,yes
C14322,cellular,14,jul,151,2,-1,0,,no
C14326,cellular,14,jul,56,3,-1,0,,no
C14331,cellular,14,jul,183,3,-1,0,,no
C14332,cellular,14,jul,119,2,-1,0,,no
C14333,cellular,14,jul,127,3,-1,0,,no
C14335,cellular,14,jul,74,6,-1,0,,no
C14336,cellular,14,jul,634,3,-1,0,,no
C14338,telephone,14,jul,113,3,-1,0,,no
C14341,telephone,14,jul,124,12,-1,0,,no
C14342,cellular,14,jul,58,11,-1,0,,no
C14343,cellular,14,jul,219,3,-1,0,,no
C14344,telephone,14,jul,310,3,-1,0,,no
C14350,telephone,14,jul,305,3,-1,0,,no
C14353,cellular,14,jul,319,3,-1,0,,no
C14356,cellular,14,jul,86,3,-1,0,,no
C14361,cellular,14,jul,129,2,-1,0,,no
C14364,cellular,14,jul,331,2,-1,0,,no
C14365,cellular,14,jul,788,2,-1,0,,yes
C14366,cellular,14,jul,64,3,-1,0,,no
C14370,cellular,14,jul,106,4,-1,0,,no
C14372,cellular,14,jul,122,2,-1,0,,no
C14374,cellular,14,jul,201,3,-1,0,,no
C14377,cellular,14,jul,245,3,-1,0,,no
C14379,cellular,14,jul,130,3,-1,0,,no
C14383,cellular,14,jul,140,2,-1,0,,no
C14384,cellular,14,jul,768,2,-1,0,,no
C14389,cellular,14,jul,154,4,-1,0,,no
C14391,cellular,14,jul,85,3,-1,0,,no
C14392,cellular,14,jul,225,2,-1,0,,no
C14395,cellular,14,jul,76,2,-1,0,,no
C14401,cellular,14,jul,364,3,-1,0,,no
C14405,cellular,14,jul,115,2,-1,0,,no
C14406,cellular,14,jul,103,4,-1,0,,no
C14409,cellular,14,jul,140,2,-1,0,,no
C14411,cellular,14,jul,93,3,-1,0,,no
C14416,cellular,14,jul,407,2,-1,0,,no
C14419,cellular,14,jul,81,3,-1,0,,no
C14420,cellular,14,jul,248,3,-1,0,,no
C14421,cellular,14,jul,214,3,-1,0,,no
C14423,cellular,14,jul,425,3,-1,0,,no
C14426,cellular,14,jul,460,3,-1,0,,no
C14428,cellular,14,jul,166,3,-1,0,,no
C14431,cellular,14,jul,184,2,-1,0,,no
C14432,cellular,14,jul,119,3,-1,0,,no
C14436,cellular,14,jul,257,4,-1,0,,no
C14443,telephone,14,jul,197,5,-1,0,,no
C14445,telephone,14,jul,109,6,-1,0,,no
C14455,cellular,14,jul,218,3,-1,0,,no
C14461,cellular,14,jul,304,4,-1,0,,no
C14463,telephone,14,jul,167,4,-1,0,,no
C14469,cellular,14,jul,150,4,-1,0,,no
C14471,cellular,14,jul,149,4,-1,0,,no
C14472,cellular,14,jul,424,4,-1,0,,no
C14475,cellular,14,jul,235,3,-1,0,,no
C14476,cellular,14,jul,330,4,-1,0,,no
C14481,cellular,14,jul,36,2,-1,0,,no
C14483,telephone,14,jul,821,3,-1,0,,no
C14484,telephone,14,jul,198,5,-1,0,,no
C14485,cellular,14,jul,894,7,-1,0,,yes
C14487,cellular,14,jul,335,4,-1,0,,no
C14492,cellular,14,jul,227,4,-1,0,,no
C14494,telephone,14,jul,164,3,-1,0,,no
C14495,cellular,14,jul,131,4,-1,0,,no
C14499,cellular,14,jul,180,4,-1,0,,no
C14509,telephone,15,jul,321,3,-1,0,,no
C14513,cellular,15,jul,101,3,-1,0,,no
C14514,cellular,15,jul,376,3,-1,0,,no
C14516,cellular,15,jul,122,4,-1,0,,no
C14520,cellular,15,jul,805,3,-1,0,,yes
C14530,cellular,15,jul,231,3,-1,0,,no
C14533,cellular,15,jul,353,3,-1,0,,no
C14538,cellular,15,jul,94,3,-1,0,,no
C14541,cellular,15,jul,274,3,-1,0,,no
C14544,cellular,15,jul,131,5,-1,0,,no
C14547,cellular,15,jul,416,3,-1,0,,no
C14549,cellular,15,jul,202,3,-1,0,,no
C14550,cellular,15,jul,368,2,-1,0,,no
C14555,cellular,15,jul,71,4,-1,0,,no
C14561,telephone,15,jul,533,3,-1,0,,yes
C14563,cellular,15,jul,1056,2,-1,0,,yes
C14566,cellular,15,jul,317,3,-1,0,,no
C14568,cellular,15,jul,237,4,-1,0,,no
C14576,telephone,15,jul,49,3,-1,0,,no
C14578,telephone,15,jul,778,3,-1,0,,no
C14580,cellular,15,jul,103,4,-1,0,,no
C14586,cellular,15,jul,65,3,-1,0,,no
C14587,cellular,15,jul,256,5,-1,0,,no
C14591,cellular,15,jul,646,4,-1,0,,no
C14593,cellular,15,jul,58,2,-1,0,,no
C14595,cellular,15,jul,56,4,-1,0,,no
C14596,cellular,15,jul,88,3,-1,0,,no
C14602,cellular,15,jul,59,2,-1,0,,no
C14603,cellular,15,jul,126,3,-1,0,,no
C14608,telephone,15,jul,571,3,-1,0,,no
C14609,cellular,15,jul,503,6,-1,0,,no
C14613,cellular,15,jul,106,12,-1,0,,no
C14622,cellular,15,jul,246,1,-1,0,,no
C14628,cellular,15,jul,317,5,-1,0,,no
C14637,cellular,15,jul,90,1,-1,0,,no
C14646,cellular,15,jul,981,1,-1,0,,yes
C14647,cellular,15,jul,103,4,-1,0,,no
C14656,cellular,15,jul,331,2,-1,0,,no
C14657,cellular,15,jul,779,2,-1,0,,no
C14659,cellular,15,jul,61,2,-1,0,,no
C14660,cellular,15,jul,555,2,-1,0,,no
C14661,cellular,15,jul,157,5,-1,0,,no
C14667,cellular,15,jul,105,7,-1,0,,no
C14668,cellular,15,jul,514,5,-1,0,,yes
C14677,cellular,15,jul,134,2,-1,0,,no
C14681,cellular,15,jul,68,8,-1,0,,no
C14683,cellular,15,jul,716,3,-1,0,,yes
C14684,cellular,15,jul,257,5,-1,0,,no
C14685,cellular,15,jul,1083,2,-1,0,,no
C14687,cellular,15,jul,194,5,-1,0,,no
C14689,cellular,15,jul,123,4,-1,0,,no
C14692,cellular,15,jul,85,8,-1,0,,no
C14694,cellular,15,jul,196,4,-1,0,,no
C14697,cellular,15,jul,107,4,-1,0,,no
C14704,cellular,15,jul,275,4,-1,0,,no
C14706,cellular,15,jul,419,7,-1,0,,no
C14715,cellular,15,jul,98,2,-1,0,,no
C14716,cellular,15,jul,84,5,-1,0,,no
C14717,telephone,15,jul,78,4,-1,0,,no
C14718,telephone,15,jul,59,4,-1,0,,no
C14720,telephone,15,jul,543,6,-1,0,,no
C14723,telephone,15,jul,469,4,-1,0,,no
C14727,cellular,15,jul,889,5,-1,0,,yes
C14728,cellular,15,jul,547,12,-1,0,,no
C14729,cellular,15,jul,1424,4,-1,0,,yes
C14735,telephone,15,jul,112,6,-1,0,,no
C14736,cellular,15,jul,118,5,-1,0,,no
C14738,telephone,15,jul,265,5,-1,0,,no
C14739,cellular,15,jul,419,8,-1,0,,no
C14743,telephone,15,jul,119,8,-1,0,,no
C14746,cellular,15,jul,163,6,-1,0,,no
C14763,cellular,16,jul,186,4,-1,0,,no
C14768,telephone,16,jul,126,4,-1,0,,no
C14773,cellular,16,jul,64,1,-1,0,,no
C14785,cellular,16,jul,578,1,-1,0,,yes
C14788,telephone,16,jul,164,1,-1,0,,no
C14791,cellular,16,jul,178,1,-1,0,,no
C14796,cellular,16,jul,70,1,-1,0,,no
C14807,cellular,16,jul,344,3,-1,0,,no
C14815,cellular,16,jul,156,1,-1,0,,no
C14818,cellular,16,jul,496,1,-1,0,,yes
C14819,cellular,16,jul,195,1,-1,0,,no
C14828,cellular,16,jul,129,2,-1,0,,no
C14837,cellular,16,jul,60,1,-1,0,,no
C14841,cellular,16,jul,294,2,-1,0,,no
C14848,cellular,16,jul,57,2,-1,0,,no
C14857,cellular,16,jul,202,1,-1,0,,no
C14858,telephone,16,jul,109,1,-1,0,,no
C14860,cellular,16,jul,243,1,-1,0,,no
C14861,cellular,16,jul,214,1,-1,0,,no
C14865,cellular,16,jul,143,1,-1,0,,no
C14870,cellular,16,jul,143,1,-1,0,,no
C14871,cellular,16,jul,885,1,-1,0,,no
C14872,cellular,16,jul,1222,1,-1,0,,yes
C14873,cellular,16,jul,156,2,-1,0,,no
C14877,cellular,16,jul,236,1,-1,0,,no
C14879,telephone,16,jul,649,2,-1,0,,no
C14882,cellular,16,jul,513,1,-1,0,,no
C14883,cellular,16,jul,988,1,-1,0,,yes
C14884,cellular,16,jul,102,1,-1,0,,no
C14889,cellular,16,jul,680,1,-1,0,,no
C14892,cellular,16,jul,592,1,-1,0,,no
C14893,cellular,16,jul,924,1,-1,0,,no
C14894,cellular,16,jul,165,5,-1,0,,no
C14895,cellular,16,jul,128,2,-1,0,,no
C14896,cellular,16,jul,68,1,-1,0,,no
C14897,cellular,16,jul,410,2,-1,0,,no
C14900,cellular,16,jul,128,1,-1,0,,no
C14902,cellular,16,jul,547,2,-1,0,,no
C14903,cellular,16,jul,1019,11,-1,0,,yes
C14904,cellular,16,jul,93,3,-1,0,,no
C14905,cellular,16,jul,332,3,-1,0,,no
C14906,cellular,16,jul,709,2,-1,0,,yes
C14907,telephone,16,jul,188,1,-1,0,,no
C14909,cellular,16,jul,561,9,-1,0,,yes
C14913,cellular,16,jul,254,2,-1,0,,no
C14915,cellular,16,jul,481,3,-1,0,,no
C14916,cellular,16,jul,171,6,-1,0,,no
C14917,cellular,16,jul,101,3,-1,0,,no
C14920,telephone,16,jul,129,6,-1,0,,no
C14931,cellular,16,jul,69,3,-1,0,,no
C14934,cellular,16,jul,60,5,-1,0,,no
C14938,cellular,16,jul,173,2,-1,0,,no
C14940,cellular,16,jul,101,7,-1,0,,no
C14943,cellular,16,jul,156,6,-1,0,,no
C14945,cellular,16,jul,406,4,-1,0,,no
C14948,cellular,16,jul,191,6,-1,0,,no
C14950,cellular,16,jul,239,2,-1,0,,no
C14951,cellular,16,jul,164,6,-1,0,,no
C14953,cellular,16,jul,278,2,-1,0,,no
C14954,cellular,16,jul,252,2,-1,0,,no
C14962,cellular,16,jul,1656,5,-1,0,,yes
C14966,cellular,16,jul,1056,2,-1,0,,no
C14968,cellular,16,jul,168,2,-1,0,,no
C14969,cellular,16,jul,97,2,-1,0,,no
C14971,cellular,16,jul,212,1,-1,0,,no
C14973,cellular,16,jul,1339,3,-1,0,,no
C14980,cellular,16,jul,1473,6,-1,0,,no
C14981,cellular,16,jul,255,2,-1,0,,no
C14983,cellular,16,jul,524,4,-1,0,,no
C14987,cellular,16,jul,605,6,-1,0,,no
C14998,telephone,17,jul,299,9,-1,0,,no
C14999,cellular,17,jul,159,3,-1,0,,no
C15003,cellular,17,jul,36,2,-1,0,,no
C15004,cellular,17,jul,53,1,-1,0,,no
C15007,cellular,17,jul,117,1,-1,0,,no
C15012,cellular,17,jul,69,1,-1,0,,no
C15013,telephone,17,jul,264,3,-1,0,,no
C15017,cellular,17,jul,317,1,-1,0,,no
C15018,cellular,17,jul,1150,3,-1,0,,yes
C15019,cellular,17,jul,144,1,-1,0,,no
C15020,cellular,17,jul,126,1,-1,0,,no
C15025,cellular,17,jul,196,1,-1,0,,no
C15028,telephone,17,jul,151,1,-1,0,,no
C15030,cellular,17,jul,521,1,-1,0,,no
C15032,cellular,17,jul,80,5,-1,0,,no
C15035,cellular,17,jul,205,1,-1,0,,no
C15036,cellular,17,jul,228,1,-1,0,,no
C15043,telephone,17,jul,17,3,-1,0,,no
C15046,cellular,17,jul,72,1,-1,0,,no
C15048,cellular,17,jul,258,1,-1,0,,no
C15050,cellular,17,jul,124,1,-1,0,,no
C15054,cellular,17,jul,686,1,-1,0,,no
C15057,cellular,17,jul,284,1,-1,0,,no
C15060,cellular,17,jul,430,2,-1,0,,no
C15062,cellular,17,jul,50,1,-1,0,,no
C15065,cellular,17,jul,82,1,-1,0,,no
C15066,telephone,17,jul,344,10,-1,0,,no
C15069,cellular,17,jul,402,2,-1,0,,no
C15074,cellular,17,jul,324,1,-1,0,,no
C15080,cellular,17,jul,54,1,-1,0,,no
C15087,cellular,17,jul,200,1,-1,0,,no
C15088,cellular,17,jul,354,1,-1,0,,no
C15089,cellular,17,jul,143,1,-1,0,,no
C15095,cellular,17,jul,342,2,-1,0,,yes
C15098,cellular,17,jul,158,1,-1,0,,no
C15099,cellular,17,jul,120,3,-1,0,,no
C15100,cellular,17,jul,114,1,-1,0,,no
C15102,telephone,17,jul,109,3,-1,0,,no
C15107,cellular,17,jul,490,7,-1,0,,no
C15109,telephone,17,jul,1008,2,-1,0,,yes
C15112,cellular,17,jul,259,1,-1,0,,no
C15119,cellular,17,jul,179,1,-1,0,,no
C15120,cellular,17,jul,195,3,-1,0,,no
C15127,cellular,17,jul,245,1,-1,0,,no
C15130,cellular,17,jul,470,1,-1,0,,no
C15136,cellular,17,jul,157,1,-1,0,,no
C15139,cellular,17,jul,79,1,-1,0,,no
C15140,cellular,17,jul,655,1,-1,0,,no
C15141,cellular,17,jul,123,2,-1,0,,no
C15142,cellular,17,jul,479,1,-1,0,,no
C15145,cellular,17,jul,654,1,-1,0,,no
C15149,cellular,17,jul,312,5,-1,0,,no
C15151,cellular,17,jul,630,1,-1,0,,no
C15153,cellular,17,jul,180,1,-1,0,,no
C15155,cellular,17,jul,184,1,-1,0,,no
C15160,telephone,17,jul,381,7,-1,0,,no
C15162,cellular,17,jul,127,3,-1,0,,no
C15164,cellular,17,jul,168,6,-1,0,,no
C15168,cellular,17,jul,384,4,-1,0,,no
C15172,cellular,17,jul,378,7,-1,0,,no
C15178,cellular,17,jul,695,1,-1,0,,no
C15181,telephone,17,jul,1448,7,-1,0,,yes
C15189,cellular,17,jul,160,6,-1,0,,no
C15193,cellular,17,jul,656,3,-1,0,,yes
C15198,cellular,17,jul,25,1,-1,0,,no
C15203,cellular,17,jul,210,2,-1,0,,no
C15207,cellular,17,jul,125,2,-1,0,,no
C15214,telephone,17,jul,124,8,-1,0,,no
C15215,cellular,17,jul,234,1,-1,0,,no
C15223,cellular,17,jul,536,5,-1,0,,yes
C15224,cellular,17,jul,257,2,-1,0,,no
C15243,cellular,17,jul,175,3,-1,0,,no
C15253,cellular,17,jul,320,2,-1,0,,no
C15255,cellular,17,jul,154,1,-1,0,,no
C15261,cellular,17,jul,546,6,-1,0,,no
C15262,cellular,17,jul,91,2,-1,0,,no
C15264,cellular,17,jul,1153,4,-1,0,,yes
C15265,cellular,17,jul,602,1,-1,0,,no
C15266,cellular,17,jul,740,2,-1,0,,no
C15267,cellular,17,jul,193,2,-1,0,,no
C15268,cellular,17,jul,125,1,-1,0,,no
C15271,cellular,17,jul,134,2,-1,0,,no
C15273,cellular,17,jul,735,2,-1,0,,no
C15277,cellular,18,jul,157,3,-1,0,,no
C15279,cellular,18,jul,121,2,-1,0,,no
C15280,cellular,18,jul,156,3,-1,0,,no
C15286,cellular,18,jul,172,3,-1,0,,no
C15288,cellular,18,jul,674,3,-1,0,,yes
C15290,cellular,18,jul,1081,2,-1,0,,yes
C15296,telephone,18,jul,53,4,-1,0,,no
C15297,cellular,18,jul,85,2,-1,0,,no
C15302,cellular,18,jul,145,2,-1,0,,no
C15305,cellular,18,jul,85,1,-1,0,,no
C15306,cellular,18,jul,292,2,-1,0,,no
C15307,cellular,18,jul,115,1,-1,0,,no
C15311,cellular,18,jul,103,2,-1,0,,no
C15317,cellular,18,jul,199,1,-1,0,,no
C15318,cellular,18,jul,191,1,-1,0,,no
C15325,cellular,18,jul,268,1,-1,0,,no
C15329,cellular,18,jul,222,1,-1,0,,no
C15336,cellular,18,jul,217,1,-1,0,,no
C15342,cellular,18,jul,71,3,-1,0,,no
C15349,cellular,18,jul,277,1,-1,0,,no
C15350,cellular,18,jul,274,3,-1,0,,no
C15355,cellular,18,jul,102,1,-1,0,,no
C15357,cellular,18,jul,164,1,-1,0,,no
C15365,cellular,18,jul,569,1,-1,0,,no
C15366,cellular,18,jul,94,1,-1,0,,no
C15367,cellular,18,jul,278,2,-1,0,,yes
C15369,cellular,18,jul,110,1,-1,0,,no
C15370,cellular,18,jul,383,1,-1,0,,no
C15378,cellular,18,jul,359,1,-1,0,,no
C15381,cellular,18,jul,337,1,-1,0,,no
C15383,cellular,18,jul,226,2,-1,0,,no
C15387,cellular,18,jul,121,1,-1,0,,no
C15391,cellular,18,jul,269,1,-1,0,,no
C15395,cellular,18,jul,292,3,-1,0,,no
C15396,cellular,18,jul,147,1,-1,0,,no
C15397,cellular,18,jul,93,1,-1,0,,no
C15401,cellular,18,jul,302,1,-1,0,,no
C15403,cellular,18,jul,90,1,-1,0,,no
C15409,cellular,18,jul,96,1,-1,0,,no
C15414,cellular,18,jul,420,1,-1,0,,yes
C15425,cellular,18,jul,95,4,-1,0,,no
C15427,cellular,18,jul,503,2,-1,0,,no
C15429,cellular,18,jul,187,1,-1,0,,no
C15436,cellular,18,jul,169,2,-1,0,,no
C15439,cellular,18,jul,641,1,-1,0,,yes
C15440,cellular,18,jul,835,1,-1,0,,no
C15441,cellular,18,jul,83,2,-1,0,,no
C15442,telephone,18,jul,54,7,-1,0,,no
C15446,cellular,18,jul,595,2,-1,0,,no
C15450,cellular,18,jul,328,3,-1,0,,no
C15451,cellular,18,jul,49,5,-1,0,,no
C15454,cellular,18,jul,34,3,-1,0,,no
C15455,cellular,18,jul,352,5,-1,0,,no
C15456,cellular,18,jul,652,2,-1,0,,no
C15459,cellular,18,jul,102,2,-1,0,,no
C15463,cellular,18,jul,1503,11,-1,0,,no
C15467,cellular,18,jul,216,2,-1,0,,no
C15475,cellular,18,jul,96,3,-1,0,,no
C15476,cellular,18,jul,100,4,-1,0,,no
C15485,cellular,18,jul,329,3,-1,0,,no
C15490,cellular,18,jul,440,4,-1,0,,no
C15491,cellular,18,jul,135,2,-1,0,,no
C15492,cellular,18,jul,225,2,-1,0,,no
C15494,cellular,18,jul,300,3,-1,0,,no
C15496,cellular,18,jul,247,5,-1,0,,no
C15498,cellular,18,jul,320,2,-1,0,,no
C15502,cellular,18,jul,207,9,-1,0,,no
C15509,telephone,18,jul,662,4,-1,0,,no
C15510,cellular,18,jul,251,5,-1,0,,no
C15513,cellular,18,jul,1373,4,-1,0,,yes
C15514,cellular,18,jul,127,2,-1,0,,no
C15518,cellular,18,jul,264,2,-1,0,,no
C15521,cellular,18,jul,243,1,-1,0,,no
C15527,cellular,18,jul,799,2,-1,0,,yes
C15528,cellular,18,jul,320,1,-1,0,,no
C15533,cellular,21,jul,82,4,-1,0,,no
C15534,telephone,21,jul,179,2,-1,0,,no
C15535,cellular,21,jul,83,2,-1,0,,no
C15536,cellular,21,jul,212,7,-1,0,,no
C15538,telephone,21,jul,241,3,-1,0,,no
C15541,cellular,21,jul,200,2,-1,0,,no
C15542,cellular,21,jul,165,2,-1,0,,no
C15543,cellular,21,jul,239,2,-1,0,,no
C15544,cellular,21,jul,200,2,-1,0,,no
C15545,cellular,21,jul,463,2,-1,0,,no
C15553,cellular,21,jul,272,2,-1,0,,no
C15554,cellular,21,jul,589,2,-1,0,,no
C15558,cellular,21,jul,179,10,-1,0,,no
C15559,cellular,21,jul,322,4,-1,0,,no
C15560,cellular,21,jul,78,16,-1,0,,no
C15563,telephone,21,jul,110,7,-1,0,,no
C15564,cellular,21,jul,149,4,-1,0,,no
C15577,cellular,21,jul,97,6,-1,0,,no
C15587,cellular,21,jul,101,1,-1,0,,no
C15588,cellular,21,jul,153,2,-1,0,,no
C15590,cellular,21,jul,394,2,-1,0,,no
C15592,cellular,21,jul,180,4,-1,0,,no
C15597,cellular,21,jul,172,4,-1,0,,no
C15601,cellular,21,jul,91,2,-1,0,,no
C15605,cellular,21,jul,76,3,-1,0,,no
C15606,cellular,21,jul,554,2,-1,0,,no
C15608,cellular,21,jul,126,4,-1,0,,no
C15610,cellular,21,jul,316,1,-1,0,,no
C15617,cellular,21,jul,150,4,-1,0,,no
C15619,cellular,21,jul,156,1,-1,0,,no
C15627,telephone,21,jul,53,1,-1,0,,no
C15628,cellular,21,jul,47,1,-1,0,,no
C15629,cellular,21,jul,581,4,-1,0,,no
C15633,cellular,21,jul,38,1,-1,0,,no
C15640,cellular,21,jul,230,1,-1,0,,no
C15641,cellular,21,jul,396,2,-1,0,,no
C15644,cellular,21,jul,53,1,-1,0,,no
C15645,cellular,21,jul,53,6,-1,0,,no
C15647,cellular,21,jul,169,1,-1,0,,no
C15649,cellular,21,jul,141,6,-1,0,,no
C15654,cellular,21,jul,730,8,-1,0,,no
C15656,cellular,21,jul,533,1,-1,0,,no
C15665,cellular,21,jul,219,1,-1,0,,no
C15667,cellular,21,jul,111,1,-1,0,,no
C15669,cellular,21,jul,118,3,-1,0,,no
C15676,cellular,21,jul,71,11,-1,0,,no
C15678,cellular,21,jul,156,1,-1,0,,no
C15679,cellular,21,jul,177,1,-1,0,,no
C15683,cellular,21,jul,206,1,-1,0,,no
C15685,cellular,21,jul,101,3,-1,0,,no
C15686,cellular,21,jul,171,2,-1,0,,no
C15692,cellular,21,jul,678,1,-1,0,,no
C15700,cellular,21,jul,65,2,-1,0,,no
C15702,cellular,21,jul,51,7,-1,0,,no
C15705,cellular,21,jul,357,1,-1,0,,no
C15706,cellular,21,jul,449,1,-1,0,,no
C15707,cellular,21,jul,204,4,-1,0,,no
C15710,cellular,21,jul,71,15,-1,0,,no
C15713,cellular,21,jul,353,2,-1,0,,no
C15715,cellular,21,jul,119,1,-1,0,,no
C15716,telephone,21,jul,79,1,-1,0,,no
C15719,cellular,21,jul,245,1,-1,0,,no
C15720,cellular,21,jul,553,1,-1,0,,yes
C15724,cellular,21,jul,333,2,-1,0,,no
C15729,cellular,21,jul,471,2,-1,0,,no
C15732,cellular,21,jul,623,1,-1,0,,no
C15743,cellular,21,jul,151,2,-1,0,,no
C15751,cellular,21,jul,125,1,-1,0,,no
C15752,cellular,21,jul,178,1,-1,0,,no
C15755,telephone,21,jul,742,4,-1,0,,no
C15759,cellular,21,jul,84,1,-1,0,,no
C15765,cellular,21,jul,676,1,-1,0,,no
C15770,cellular,21,jul,588,1,-1,0,,no
C15772,cellular,21,jul,149,7,-1,0,,no
C15774,cellular,21,jul,208,3,-1,0,,no
C15776,cellular,21,jul,1220,1,-1,0,,no
C15779,cellular,21,jul,50,5,-1,0,,no
C15783,cellular,21,jul,100,1,-1,0,,no
C15786,cellular,21,jul,132,3,-1,0,,no
C15790,cellular,21,jul,149,2,-1,0,,no
C15792,cellular,21,jul,392,1,-1,0,,no
C15793,cellular,21,jul,210,1,-1,0,,no
C15796,cellular,21,jul,68,10,-1,0,,no
C15797,cellular,21,jul,298,1,-1,0,,no
C15798,cellular,21,jul,213,1,-1,0,,no
C15806,cellular,21,jul,211,2,-1,0,,no
C15811,cellular,21,jul,366,3,-1,0,,no
C15813,cellular,21,jul,71,5,-1,0,,no
C15814,cellular,21,jul,172,1,-1,0,,no
C15816,cellular,21,jul,91,1,-1,0,,no
C15817,cellular,21,jul,237,2,-1,0,,no
C15821,cellular,21,jul,510,6,-1,0,,no
C15825,cellular,21,jul,522,1,-1,0,,no
C15827,cellular,21,jul,306,1,-1,0,,no
C15828,cellular,21,jul,354,1,-1,0,,no
C15837,cellular,21,jul,199,3,-1,0,,no
C15838,cellular,21,jul,251,2,-1,0,,no
C15843,cellular,21,jul,564,2,-1,0,,no
C15844,telephone,21,jul,132,10,-1,0,,no
C15847,cellular,21,jul,127,3,-1,0,,no
C15848,cellular,21,jul,985,11,-1,0,,yes
C15851,cellular,21,jul,162,2,-1,0,,no
C15852,cellular,21,jul,121,4,-1,0,,no
C15855,cellular,21,jul,59,4,-1,0,,no
C15860,cellular,21,jul,91,3,-1,0,,no
C15863,cellular,21,jul,86,4,-1,0,,no
C15868,cellular,21,jul,251,3,-1,0,,no
C15869,cellular,21,jul,482,2,-1,0,,no
C15875,telephone,21,jul,86,9,-1,0,,no
C15877,cellular,21,jul,34,3,-1,0,,no
C15881,cellular,21,jul,898,5,-1,0,,no
C15882,cellular,21,jul,193,5,-1,0,,no
C15887,cellular,21,jul,24,28,-1,0,,no
C15890,cellular,21,jul,145,2,-1,0,,no
C15892,cellular,21,jul,111,2,-1,0,,no
C15895,cellular,21,jul,322,2,-1,0,,no
C15899,telephone,22,jul,68,4,-1,0,,no
C15903,telephone,22,jul,80,2,-1,0,,no
C15904,cellular,22,jul,72,14,-1,0,,no
C15906,cellular,22,jul,125,4,-1,0,,no
C15910,cellular,22,jul,85,3,-1,0,,no
C15911,cellular,22,jul,383,3,-1,0,,no
C15921,cellular,22,jul,121,2,-1,0,,no
C15922,cellular,22,jul,238,2,-1,0,,no
C15933,cellular,22,jul,1352,2,-1,0,,yes
C15934,cellular,22,jul,98,1,-1,0,,no
C15936,cellular,22,jul,58,1,-1,0,,no
C15946,cellular,22,jul,344,3,-1,0,,no
C15950,cellular,22,jul,70,1,-1,0,,no
C15952,telephone,22,jul,425,2,-1,0,,no
C15955,cellular,22,jul,307,1,-1,0,,no
C15957,cellular,22,jul,161,1,-1,0,,no
C15960,cellular,22,jul,185,1,-1,0,,no
C15961,cellular,22,jul,255,1,-1,0,,no
C15965,cellular,22,jul,139,1,-1,0,,no
C15966,cellular,22,jul,527,1,-1,0,,no
C15971,cellular,22,jul,188,2,-1,0,,no
C15974,cellular,22,jul,176,1,-1,0,,no
C15979,cellular,22,jul,152,1,-1,0,,no
C15986,cellular,22,jul,118,1,-1,0,,no
C16003,cellular,22,jul,285,1,-1,0,,no
C16004,cellular,22,jul,22,6,-1,0,,no
C16007,cellular,22,jul,352,3,-1,0,,no
C16012,cellular,22,jul,188,2,-1,0,,no
C16015,telephone,22,jul,27,1,-1,0,,no
C16017,cellular,22,jul,120,1,-1,0,,no
C16022,cellular,22,jul,106,2,-1,0,,no
C16027,telephone,22,jul,124,1,-1,0,,no
C16030,cellular,22,jul,73,2,-1,0,,no
C16032,cellular,22,jul,267,1,-1,0,,no
C16036,cellular,22,jul,283,1,-1,0,,no
C16051,cellular,22,jul,214,1,-1,0,,no
C16052,cellular,22,jul,611,1,-1,0,,no
C16053,cellular,22,jul,257,2,-1,0,,no
C16054,cellular,22,jul,246,3,-1,0,,no
C16056,cellular,22,jul,112,3,-1,0,,no
C16057,telephone,22,jul,204,2,-1,0,,no
C16061,cellular,22,jul,115,3,-1,0,,no
C16062,cellular,22,jul,443,1,-1,0,,no
C16067,cellular,22,jul,675,2,-1,0,,no
C16069,cellular,22,jul,338,6,-1,0,,no
C16076,telephone,22,jul,563,1,-1,0,,no
C16078,cellular,22,jul,124,2,-1,0,,no
C16083,cellular,22,jul,182,1,-1,0,,no
C16084,telephone,22,jul,92,1,-1,0,,no
C16086,cellular,22,jul,160,1,-1,0,,no
C16088,cellular,22,jul,183,1,-1,0,,no
C16093,cellular,22,jul,681,1,-1,0,,no
C16095,cellular,22,jul,417,1,-1,0,,no
C16099,cellular,22,jul,226,1,-1,0,,no
