발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2012,2012021122,0,야간,토,1,2,0,0,1,부산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,보행자,보행자,1143516,1684266,129.0742317,35.14301281
2012,2012022006,58,주간,월,1,1,0,0,0,서울,강남구,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,중형,959700,1944590,127.0440696,37.49969414
2012,2012021716,36,주간,금,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,화물차,소형,보행자,보행자,946659,1947367,126.9029449,37.53549778
2013,2013021910,40,주간,화,1,2,1,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1153362,1754099,129.1966454,35.77133334
2013,2013022123,0,야간,목,1,1,0,0,0,울산,울주군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,대형,1151694,1743056,129.1763006,35.67205567
2013,2013091723,29,야간,화,1,1,0,0,0,충남,논산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,소형,964212,1787217,127.1027006,36.08118375
2013,2013091602,45,야간,월,1,2,1,0,0,충북,영동군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1034583,1802448,127.8847753,36.21859616
2013,2013070602,30,야간,토,1,1,0,0,0,경기,용인시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,965702,1901453,127.1139384,37.11148964
2013,2013013119,40,야간,목,1,1,0,0,0,인천,연수구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,926729,1935999,126.6719371,37.42023688
2013,2013012707,0,주간,일,1,1,0,0,0,경기,용인시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,969380,1916990,127.1547235,37.25128814
2013,2013012700,5,야간,일,1,1,0,0,0,경기,용인시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,986281,1908360,127.3462146,37.17395943
2013,2013012719,56,야간,일,1,1,0,0,0,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,948324,1896209,126.9187371,37.06304357
2013,2013012807,10,주간,월,1,1,0,0,0,경기,김포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,보행자,보행자,930357,1959286,126.7105586,37.63040636
2013,2013012816,10,주간,월,1,1,0,0,0,대구,달서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,이륜차,소형,1090988,1760609,128.5074704,35.83777548
2013,2013092115,50,주간,토,2,5,2,1,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,934286,1912539,126.759412,37.20935474
2013,2013091804,30,야간,수,1,11,3,7,0,충북,청원군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,대형,993726,1832937,127.4296778,36.4941594
2013,2013100819,57,야간,화,1,3,0,1,1,부산,기장군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,화물차,중형,1158750,1710329,129.2476369,35.37600689
2013,2013122222,40,야간,일,1,8,2,5,0,강원,평창군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,승용차,소형,1082431,1957019,128.4339296,37.60890813
2013,2013051613,0,주간,목,1,3,2,0,0,경북,영주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,소형,1095689,1863706,128.5721609,36.76663638
2013,2013060715,50,주간,금,1,1,0,0,0,경북,영주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,1093469,1868018,128.5478195,36.80572303
2013,2013030723,30,야간,목,1,2,1,0,0,경북,영천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,1134085,1771672,128.9864064,35.93254032
2013,2013031520,51,야간,금,1,2,0,1,0,강원,횡성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,중형,1040487,1957066,127.9588935,37.61214418
2013,2013060800,2,야간,토,1,2,0,1,0,전북,군산시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,대형,화물차,중형,936142,1782328,126.7911572,36.03572266
2013,2013081601,35,야간,금,1,3,2,0,0,경기,안성시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,화물차,중형,965874,1892794,126.9693784,37.18729852
2012,2012100614,34,주간,토,2,2,0,0,0,강원,춘천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,건설기계,건설기계,원동기장치자전거,원동기장치자전거,1011079,1970841,127.5880827,37.7270952
2012,2012112500,1,야간,토,1,1,0,0,0,경기,이천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,994805,1919629,127.4414014,37.27556507
2012,2012112603,55,야간,월,2,3,1,0,0,경남,김해시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,건설기계,건설기계,승용차,중형,1121843,1698623,128.8396862,35.27560497
2012,2012070616,55,주간,금,1,1,0,0,0,경북,김천시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,소형,1050243,1785572,128.0579259,36.0657669
2012,2012062915,36,주간,금,1,2,0,1,0,경기,이천시,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,승용차,소형,993531,1921176,127.4270174,37.28950172
2012,2012071020,55,야간,화,1,1,0,0,0,강원,강릉시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1122514,1979440,128.8917344,37.80646991
2013,2013041818,0,야간,목,1,1,0,0,0,강원,원주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,대형,1037927,1928637,127.9283714,37.35592314
2013,2013041911,26,주간,금,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1020852,1639571,127.7287637,34.7475346
2013,2013042518,20,야간,목,1,1,0,0,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,대형,이륜차,중형,927659,1882258,126.6812816,36.93500216
2013,2013042420,59,야간,수,1,2,0,1,0,충북,단양군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1089237,1895598,128.503638,37.0547143
2013,2013050108,40,주간,수,1,1,0,0,0,경기,구리시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,보행자,보행자,968037,1954832,127.1379413,37.59233591
2013,2013050120,30,야간,수,1,2,1,0,0,경남,거창군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,특수차,대형,1036855,1760400,127.9080933,35.83942132
2013,2013042922,20,야간,월,1,1,0,0,0,부산,연제구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1143984,1689088,129.0814125,35.18679129
2013,2013042821,0,야간,일,1,2,1,0,0,경남,거창군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,중형,1037408,1749657,127.9137142,35.74254124
2013,2013121510,5,주간,일,1,3,2,0,0,경북,경주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1139544,1766890,129.0460641,35.88867672
2013,2013040603,6,야간,토,1,1,0,0,0,전남,무안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,고가도로위,고가도로위,승용차,소형,0,0,908194,1666021,126.4941271,34.98494876
2013,2013080721,37,야간,수,1,1,0,0,0,경기,화성시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,화물차,대형,944367,1913653,126.8729337,37.22005166
2013,2013072023,28,야간,토,1,2,1,0,0,강원,평창군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,승용차,중형,1080434,1954468,128.4110262,37.58609444
2013,2013012900,45,야간,화,1,4,0,3,0,강원,춘천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,대형,1024956,1981244,127.7835942,37.83061019
2013,2013013111,26,주간,목,1,11,9,1,0,경기,양주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,화물차,소형,954471,1969000,126.9829684,37.71934525
2013,2013031300,30,야간,수,1,1,0,0,0,인천,부평구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,중형,933499,1943148,126.750369,37.47864432
2013,2013022001,17,야간,수,1,1,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,대형,보행자,보행자,929691,1877747,126.7108852,36.89542235
2013,2013021610,28,주간,토,1,1,0,0,0,충남,논산시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,979960,1804901,127.2769679,36.24112213
2013,2013122006,5,주간,금,1,3,1,1,0,경남,함안군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,특수차,대형,승합차,중형,1090108,1710840,128.4921712,35.38918119
2013,2013010503,5,야간,토,1,2,0,0,1,경기,용인시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승용차,경형,964907,1916529,127.1043079,37.24697494
2013,2013010505,15,야간,토,1,2,1,0,0,경북,경주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,화물차,대형,1155933,1764071,129.2376377,35.87526659
2013,2013010419,8,야간,금,1,1,0,0,0,경북,청도군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1104067,1738812,128.649436,35.63998495
2013,2013010714,5,주간,월,1,1,0,0,0,경남,밀양시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1113902,1717740,128.7532404,35.44832584
2013,2013010716,0,주간,월,1,1,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1039333,1880365,127.941604,36.92082207
2013,2013010907,10,주간,수,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947729,1951111,126.9081389,37.55799451
2013,2013010921,3,야간,수,1,2,1,0,0,충북,괴산군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1027554,1867848,127.808804,36.80838506
2013,2013011008,50,주간,목,1,1,0,0,0,전북,정읍시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947763,1742805,126.9227364,35.68008845
2013,2013050509,15,주간,일,1,1,0,0,0,서울,강서구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,원동기장치자전거,화물차,대형,942840,1951027,126.8522345,37.5567456
2013,2013051202,20,야간,일,1,1,0,0,0,경남,김해시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,소형,건설기계,건설기계,1120665,1687803,128.8251729,35.17828072
2013,2013051300,10,야간,월,1,2,1,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1021396,1638447,127.733736,34.74023878
2013,2013051222,2,야간,일,2,4,2,0,0,경남,창원시(통합),차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,소형,승용차,중형,1107728,1689534,128.6833504,35.19535711
2013,2013051406,37,주간,화,1,1,0,0,0,제주,서귀포시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,938145,1491527,126.8347375,33.41363664
